id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
206317,22202,अभितृप्त,a,ap----a--a,,,,/ə.bʱi.ˈt̪ɹ̩p.t̪ə/,अभि-तृप्त,0
206318,22201,अभितृत्ति,n,n-----f--i,,,,/ə.bʱi.ˈt̪ɹ̩t̪.t̪i/,अभि-तृत्ति,0
206319,,अभितॄ,v,v----a--1- v----d--1- v----a--5- v----a--3- v----a--6- v----d--6-,,,,/ə.bʱi.t̪ɹ̩ː/,अभि-तॄ,0
206320,,अभिवच्,v,v----a--2- v----a--3- v----d--3-,,,,/ə.bʱi.ʋət͡ɕ/,अभि-वच्,0
206321,,अभिवद्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋəd̪/,अभि-वद्,0
206322,30894,अभिवदन,n,n-----n--a,,,,/ə.bʱi.ʋə.d̪ə.nə/,अभि-वदन,0
206323,,अभिवध्,v,v----a----,,,,/ə.bʱi.ʋəd̪ʰ/,अभि-वध्,0
206324,,अभिवह्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋəɦ/,अभि-वह्,0
209630,61648,अहित,a,ap----a--a,,,,/ə.ɦi.t̪ə/,अ॔-हित,0
206325,30915,अभिवहन,n,n-----n--a,,,,/ə.bʱi.ʋə.ɦə.nə/,अभि-वहन,0
206326,,अभिवल्ग्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋəlg/,अभि-वल्ग्,0
206327,,अभिवम्,v,v----a--1-,,,,/ə.bʱi.ʋəm/,अभि-वम्,0
206328,,अभिवन्,v,v----a--1- v----a--8- v----d--8-,,,,/ə.bʱi.ʋən/,अभि-वन्,0
206329,158942,अभिवन्द्,v,v----d--1-,,,,/ə.bʱi.ʋənd̪/,अभि-वन्द्,0
206330,30907,अभिवन्दक,a,ap----a--a,,,,/ə.bʱi.ʋən.d̪ə.kə/,अभि-वन्दक,0
206331,30908,अभिवन्दन,n,n-----n--a,,,,/ə.bʱi.ʋən.d̪ə.nə/,अभि-वन्दन,0
206332,,अभिवन्द्य,a,ap----a--a,,,,/ə.bʱi.ʋən.d̪jə/,अभि-वन्द्य,0
206333,,अभिवप्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋəp/,अभि-वप्,0
206334,,अभिवर्धन,n,n-----n--a,,,,/ə.bʱi.ˈʋəɹ.d̪ʰə.nə/,अभि-वर्धन,0
206335,30948,अभिवर्त,n,n-----m--a,,,,/ə.bʱi.ˈʋəɹ.t̪ə/,अभि-वर्त॔,0
206336,30949,अभिवर्तिन्,a,ap----a--n,,,,/ə.bʱi.ˈʋəɹ.t̪in/,अभि-वर्तिन्,0
206337,30910,अभिवर्णन,n,n-----n--a,,,,/ə.bʱi.ˈʋəɹ.ɳə.nə/,अभि-वर्णन,0
206338,30911,अभिवर्णित,a,ap----a--a,,,,/ə.bʱi.ˈʋəɹ.ɳi.t̪ə/,अभि-वर्णित,0
206339,30956,अभिवर्ष,n,n-----m--a,,,,/ə.bʱi.ˈʋəɹ.ʂə/,अभि-वर्ष,0
206340,30957,अभिवर्षण,n,n-----n--a,,,,/ə.bʱi.ˈʋəɹ.ʂə.ɳə/,अभि-वर्षण,0
206341,30958,अभिवर्षिन्,a,ap----a--n,,,,/ə.bʱi.ˈʋəɹ.ʂin/,अभि-वर्षिन्,0
206342,,अभिवस्,v,v----a--4-,,,,/ə.bʱi.ʋəs/,अभि-वस्,0
206344,30893,अभिवत्,a,ap----a--c,,,,/ə.bʱi.ʋət̪/,अभि-व॔त्,0
206345,30909,अभिवयस्,a,ap----a-sa,,,,/ə.bʱi.ʋə.jəs/,अभि॔-वयस्,0
206346,,अभिवञ्चित,a,ap----a--a,,,,/ə.bʱi.ʋəɲ.t͡ɕi.t̪ə/,अभि-वञ्चित,0
206347,,अभिवश्,v,v----a--2- v----a--1- v----a--3-,,,,/ə.bʱi.ʋəɕ/,अभि-वश्,0
206348,30966,अभिवेधिन्,a,ap----a--n,,,,/ə.bʱi.ʋeː.d̪ʰin/,अभि-वेधिन्,0
206349,30928,अभिवेग,n,n-----m--a,,,,/ə.bʱi.ʋeː.gə/,अभि-वेग॔,0
206350,,अभिवेष्ट्,v,v----d--1-,,,,/ə.bʱi.ʋeːʂʈ/,अभि-वेष्ट्,0
206351,,अभिविभज्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋi.bʱəd͡ʑ/,अभि-वि-भज्,0
206352,158990,अभिविभा,v,v----a--2-,,,,/ə.bʱi.ʋi.bʱɑː/,अभि-वि-भा,0
206353,,अभिविबुध्,v,v----a--1- v----d--1- v----d--4- v----a--4-,,,,/ə.bʱi.ʋi.bud̪ʰ/,अभि-वि-बुध्,0
206354,,अभिविचक्ष्,v,v----d--2- v----a--2-,,,,/ə.bʱi.ʋi.t͡ɕəkʂ/,अभि-वि-चक्ष्,0
206355,158968,अभिविचर्,v,v----d--1- v----a--1-,,,,/ə.bʱi.ʋi.t͡ɕəɹ/,अभि-वि-चर्,0
206356,,अभिविद्,v,v----d--7-,,,,/ə.bʱi.ʋid̪/,अभि-विद्,0
206358,30965,अभिविद्ध,a,ap----a--a,,,,/ə.bʱi.ˈʋid̪.d̪ʰə/,अभि-विद्ध,0
206359,,अभिविधौ,r,rp--------,,,,/ə.bʱi.ʋi.d̪ʰəौ/,अभि-विधौ,0
206360,30932,अभिविधि,n,n-----m--i,,,,/ə.bʱi.ʋi.d̪ʰi/,अभि-विधि,0
206361,,अभिविधा,v,v----a--3- v----d--3- v----a--1- v----d--1- v----a--2- v----d--4- v----a--4-,,,,/ə.bʱi.ʋi.d̪ʰɑː/,अभि-वि-धा,0
206362,,अभिविधाव्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋi.d̪ʰɑːʋ/,अभि-वि-धाव्,0
206363,,अभिविद्रुत,a,ap----a--a,,,,/ə.bʱi.ˈʋid̪.ɹu.t̪ə/,अभि-वि-द्रुत,0
206364,,अभिविद्युत्,v,v----d--1- v----a--1-,,,,/ə.bʱi.ˈʋid̪.jut̪/,अभि-वि-द्युत्,0
206365,,अभिविदीपित,a,ap----a--a,,,,/ə.bʱi.ʋi.d̪iː.pi.t̪ə/,अभि-वि-दीपित,0
206366,,अभिविदृश्,v,v----a--0- v----d--0-,,,,/ə.bʱi.ʋi.d̪ɹ̩ɕ/,अभि-वि-दृश्,0
206367,30933,अभिविहित,a,ap----a--a,,,,/ə.bʱi.ʋi.ɦi.t̪ə/,अभि-वि-हित,0
206368,,अभिविहृ,v,v----d--9-,,,,/ə.bʱi.ʋi.ɦɹ̩/,अभि-वि-हृ,0
206369,,अभिविज्,v,v----d--6- v----a--1- v----a--3- v----d--3-,,,,/ə.bʱi.ʋid͡ʑ/,अभि-विज्,0
206370,,अभिविजंह्,v,v----a--0-,,,,/ə.bʱi.ʋi.d͡ʑə̃ɦ/,अभि-वि-जंह्,0
206371,,अभिविज्वल्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ˈʋid͡ʑ.ʋəl/,अभि-वि-ज्वल्,0
206372,30929,अभिविज्ञप्त,a,ap----a--a,,,,/ə.bʱi.ˈʋid͡ʑ.ˈɲəp.t̪ə/,अभि-विज्ञप्त,0
206373,,अभिविज्ञेय,a,ap----a--a,,,,/ə.bʱi.ˈʋid͡ʑ.ɲeː.jə/,अभि-विज्ञेय,0
206374,,अभिविज्ञा,v,v----a--9- v----d--9- v----d--3- v----a--3-,,,,/ə.bʱi.ˈʋid͡ʑ.ɲɑː/,अभि-वि-ज्ञा,0
206375,,अभिविख्या,v,v----a--2- v----d--2-,,,,/ə.bʱi.ˈʋikʰ.jɑː/,अभि-वि-ख्या,0
206376,,अभिविख्यात,a,ap----a--a,,,,/ə.bʱi.ˈʋikʰ.jɑː.t̪ə/,अभि-विख्यात,0
206377,30925,अभिविक्रम,a,ap----a--a,,,,/ə.bʱi.ˈʋik.ɹə.mə/,अभि-विक्रम,0
206378,30926,अभिविक्षेप,n,n-----m--a,,,,/ə.bʱi.ˈʋik.ʂeː.pə/,अभि-वि-क्षेप,0
206379,,अभिविक्षिप्,v,v----a--6- v----d--6- v----a--4- v----d--4-,,,,/ə.bʱi.ˈʋik.ʂip/,अभि-वि-क्षिप्,0
206380,,अभिविली,v,v----a--9- v----a--1- v----d--4- v----a--4-,,,,/ə.bʱi.ʋi.liː/,अभि-वि-ली,0
206381,,अभिविमन्थ्,v,v----a--0-,,,,/ə.bʱi.ʋi.mənt̪ʰ/,अभि-वि-मन्थ्,0
206382,30936,अभिविमान,a,ap----a--a,,,,/ə.bʱi.ʋi.mɑː.nə/,अभि-विमान,0
206383,,अभिविमृज्,v,v----a--2- v----d--2- v----a--6- v----d--6- v----a--1- v----d--1- v----a--0-,,,,/ə.bʱi.ʋi.mɹ̩d͡ʑ/,अभि-वि-मृज्,0
206384,158985,अभिविनद्,v,v----a--1-,,,,/ə.bʱi.ʋi.nəd̪/,अभि-वि-नद्,0
206385,,अभिविनुद्,v,v----a--6- v----d--6-,,,,/ə.bʱi.ʋi.nud̪/,अभि-वि-नुद्,0
206386,30934,अभिविनीत,a,ap----a--a,,,,/ə.bʱi.ʋi.niː.t̪ə/,अभि-विनीत,0
206387,,अभिविपश्,v,v----a--0-,,,,/ə.bʱi.ʋi.pəɕ/,अभि-वि-पश्,0
206388,30935,अभिविपण्यु,a,ap----a--u,,,,/ə.bʱi.ʋi.ˈpəɳ.ju/,अभि-वि-पण्यु,0
206389,158995,अभिविरुच्,v,v----d--1- v----a--1-,,,,/ə.bʱi.ʋi.ɹut͡ɕ/,अभि-वि-रुच्,0
206390,,अभिविराज्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋi.ɹɑːd͡ʑ/,अभि-वि-राज्,0
206391,30937,अभिविराजित,a,ap----a--a,,,,/ə.bʱi.ʋi.ɹɑː.d͡ʑi.t̪ə/,अभि-विराजित,0
206392,,अभिविसृज्,v,v----a--6- v----d--6-,,,,/ə.bʱi.ʋi.sɹ̩d͡ʑ/,अभि-वि-सृज्,0
206393,,अभिवितन्,v,v----a--8- v----d--8-,,,,/ə.bʱi.ʋi.t̪ən/,अभि-वि-तन्,0
206394,,अभिविवस्,v,v----a--4-,,,,/ə.bʱi.ʋi.ʋəs/,अभि-वि-वस्,0
206395,30938,अभिविवृद्धि,n,n-----f--i,,,,/ə.bʱi.ʋi.ˈʋɹ̩d̪.d̪ʰi/,अभि-वि-वृद्धि,0
206396,158993,अभिविया,v,v----a--2-,,,,/ə.bʱi.ʋi.jɑː/,अभि-वि-या,0
206397,,अभिविश्,v,v----a--6- v----d--6-,,,,/ə.bʱi.ʋiɕ/,अभि-विश्,0
206398,,अभिविशंस्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋi.ɕə̃s/,अभि-वि-शंस्,0
206399,30940,अभिविशङ्किन्,a,ap----a--n,,,,/ə.bʱi.ʋi.ɕəŋ.kin/,अभि-वि-शङ्किन्,0
206400,,अभिविश्रुत,a,ap----a--a,,,,/əbʱiʋiɕɹut̪ə/,अभि-विश्रुत,0
206401,,अभिविश्वस्,v,v----a--2-,,,,/əbʱiʋiɕʋəs/,अभि-वि-श्वस्,0
206402,,अभिविशॄ,v,v----a--9- v----d--9-,,,,/ə.bʱi.ʋi.ɕɹ̩ː/,अभि-वि-शॄ,0
206403,,अभिविषञ्ज्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋi.ʂəɲd͡ʑ/,अभि-वि-षञ्ज्,0
206404,,अभिविष्यन्द्,v,v----d--1-,,,,/ə.bʱi.ˈʋiʂ.jənd̪/,अभि-वि-ष्यन्द्,0
206405,30939,अभिविष्ट,a,ap----a--a,,,,/ə.bʱi.ˈʋiʂ.ʈə/,अभि-विष्ट,0
206406,,अभिविष्ठा,v,v----a--1- v----d--1-,,,,/ə.bʱi.ˈʋiʂ.ʈʰɑː/,अभि-वि-ष्ठा,0
206407,30980,अभिव्लङ्ग,n,n-----m--a,,,,/ə.ˈbʱiʋ.ləŋ.gə/,अभि-व्लङ्ग॔,0
206408,,अभिव्ली,v,v----a--9-,,,,/ə.ˈbʱiʋ.liː/,अभि-व्ली,0
206409,30918,अभिवोढृ,n,n-----m--r,,,,/ə.bʱi.ʋoː.ɖʰɹ̩/,अभि-वोढृ,0
206410,,अभिव्रज्,v,v----a--1- v----a--0-,,,,/ə.ˈbʱiʋ.ɹəd͡ʑ/,अभि-व्रज्,0
206411,,अभिव्रतिन्,a,ap----a--n,,,,/ə.ˈbʱiʋ.ɹə.t̪in/,अभि-व्रतिन्,0
206412,159026,अभिव्यध्,v,v----a--4- v----d--4-,,,,/ə.ˈbʱiʋ.jəd̪ʰ/,अभि-व्यध्,0
206413,,अभिव्यक्त,a,ap----a--a,,,,/ə.ˈbʱiʋ.ˈjək.t̪ə/,अभि-व्यक्त,0
206414,,अभिव्यक्तम्,r,rp--------,,,,/ə.ˈbʱiʋ.ˈjək.t̪əm/,अभि-व्यक्तम्,0
206415,30962,अभिव्यक्ति,n,n-----f--i,,,,/ə.ˈbʱiʋ.ˈjək.t̪i/,अभि-व्यक्ति,0
206416,159027,अभिव्यन्,v,v----a--2-,,,,/ə.ˈbʱiʋ.jən/,अभि-व्य्-अन्,0
206417,,अभिव्यञ्ज्,v,v----a--7- v----d--7-,,,,/ə.ˈbʱiʋ.jəɲd͡ʑ/,अभि-व्य्-अञ्ज्,0
206418,170949,अभिव्यञ्जक,a,ap----a--a,,,,/ə.ˈbʱiʋ.jəɲ.d͡ʑə.kə/,अभि-व्यञ्जक,0
206419,30964,अभिव्यञ्जन,n,n-----n--a,,,,/ə.ˈbʱiʋ.jəɲ.d͡ʑə.nə/,अभि-व्यञ्जन,0
206420,,अभिव्ये,v,v----a--1- v----d--1-,,,,/ə.ˈbʱiʋ.jeː/,अभि-व्ये,0
206421,,अभिव्युदस्,v,v----a--4- v----d--4-,,,,/ə.ˈbʱiʋ.ju.d̪əs/,अभि-व्य्-उद्-अस्,0
206422,,अभिव्युक्ष्,v,v----a--1- v----d--1-,,,,/ə.ˈbʱiʋ.jukʂ/,अभि-व्य्-उक्ष्,0
206423,30967,अभिव्याधिन्,a,ap----a--n,,,,/ə.ˈbʱiʋ.jɑː.d̪ʰin/,अभि-व्याधि॔न्,0
206424,,अभिव्यादा,v,v----a--4-,,,,/ə.ˈbʱiʋ.jɑː.d̪ɑː/,अभि-व्य्-आ-दा,0
206425,30968,अभिव्यादान,n,n-----n--a,,,,/ə.ˈbʱiʋ.jɑː.d̪ɑː.nə/,अभि-व्यादान,0
206426,,अभिव्याहरण,n,n-----n--a,,,,/ə.ˈbʱiʋ.jɑː.ɦə.ɹə.ɳə/,अभि-व्याहरण,0
206427,30975,अभिव्याहार,n,n-----m--a,,,,/ə.ˈbʱiʋ.jɑː.ɦɑː.ɹə/,अभि-व्याहार,0
206428,29529,अभिव्याहारिन्,a,ap----a--n,,,,/ə.ˈbʱiʋ.jɑː.ɦɑː.ɹin/,अभि-व्याहारिन्,0
206429,,अभिव्याहृ,v,v----d--9-,,,,/ə.ˈbʱiʋ.jɑː.ɦɹ̩/,अभि-व्य्-आ-हृ,0
206430,,अभिव्याहृत,a,ap----a--a,,,,/ə.ˈbʱiʋ.jɑː.ɦɹ̩.t̪ə/,अभि-व्याहृत,0
206432,30978,अभिव्याहृत,n,n-----n--a,,,,/ə.ˈbʱiʋ.jɑː.ɦɹ̩.t̪ə/,अभि-व्याहृत,0
206433,30979,अभिव्याहृत्य,a,ap----a--a,,,,/ə.ˈbʱiʋ.jɑː.ˈɦɹ̩t̪.jə/,अभि-व्याहृत्य,0
206434,,अभिव्याप्,v,v----a----,,,,/ə.ˈbʱiʋ.jɑːp/,अभि-व्य्-आप्,0
206435,30969,अभिव्यापक,a,ap----a--a,,,,/ə.ˈbʱiʋ.jɑː.pə.kə/,अभि-व्यापक,0
206436,30970,अभिव्यापिन्,a,ap----a--n,,,,/ə.ˈbʱiʋ.jɑː.pin/,अभि-व्यापिन्,0
206437,,अभिव्याप्त,a,ap----a--a,,,,/ə.ˈbʱiʋ.jɑːp.t̪ə/,अभि-व्याप्त,0
206438,30972,अभिव्याप्ति,n,n-----f--i,,,,/ə.ˈbʱiʋ.jɑːp.t̪i/,अभि-व्याप्ति,0
206439,30974,अभिव्याप्य,a,ap----a--a,,,,/ə.ˈbʱiʋ.jɑːp.jə/,अभि-व्याप्य,0
206440,158961,अभिवा,v,v----a--2-,,,,/ə.bʱi.ʋɑː/,अभि-वा,0
206441,30895,अभिवाद,n,n-----m--a,,,,/ə.bʱi.ʋɑː.d̪ə/,अभि-वाद,0
206442,30896,अभिवादक,a,ap----a--a,,,,/ə.bʱi.ʋɑː.d̪ə.kə/,अभि-वादक,0
206443,30897,अभिवादन,n,n-----n--a,,,,/ə.bʱi.ʋɑː.d̪ə.nə/,अभि-वादन,0
206444,,अभिवादनशील,a,ap----a--a,,,,/ə.bʱi.ʋɑː.d̪ə.nə.ɕiː.lə/,अभि-वादन-शील,0
206445,30899,अभिवादनीय,a,ap----a--a,,,,/ə.bʱi.ʋɑː.d̪ə.niː.jə/,अभि-वादनीय,0
206446,30900,अभिवादयितृ,a,ap----a--r,,,,/ə.bʱi.ʋɑː.d̪ə.ji.t̪ɹ̩/,अभि-वादयितृ,0
206447,30902,अभिवादिन्,a,ap----a--n,,,,/ə.bʱi.ʋɑː.d̪in/,अभि-वादिन्,0
206448,30903,अभिवादिन्,n,n-----m--n,,,,/ə.bʱi.ʋɑː.d̪in/,अभि-वादिन्,0
206449,,अभिवादित,a,ap----a--a,,,,/ə.bʱi.ʋɑː.d̪i.t̪ə/,अभि-वादित,0
206450,,अभिवाद्य,a,ap----a--a,,,,/ə.bʱi.ʋɑːd̪.jə/,अभि-वाद्य,0
206451,30916,अभिवाहतस्,r,rp--------,,,,/ə.bʱi.ʋɑː.ɦə.t̪əs/,अभिवाह-त॔स्,0
206452,30917,अभिवाह्य,n,n-----n--a,,,,/ə.bʱi.ʋɑːɦ.jə/,अभि-वाह्य,0
206453,,अभिवान्यवत्सा,n,n-----f--ā,,,,/ə.bʱi.ʋɑːn.jə.ˈʋət̪.sɑː/,अभिवान्य-वत्सा,0
206454,,अभिवान्या,n,n-----f--ā,,,,/ə.bʱi.ʋɑːn.jɑː/,अभि-वान्या॔,0
206455,30912,अभिवास,n,n-----m--a,,,,/ə.bʱi.ʋɑː.sə/,अभि-वास,0
206456,30913,अभिवासन,n,n-----n--a,,,,/ə.bʱi.ʋɑː.sə.nə/,अभि-वासन,0
206457,,अभिवासस्,r,rp--------,,,,/ə.bʱi.ʋɑː.səs/,अभि-वा॔सस्,0
206458,,अभिवासस्,n,n-----n-sa,,,,/ə.bʱi.ʋɑː.səs/,अभि-वा॔सस्,0
206459,30914,अभिवास्य,a,ap----a--a,,,,/ə.bʱi.ʋɑːs.jə/,अभि-वा॔स्य,0
206460,30923,अभिवात,a,ap----a--a,,ap----f--ā=>ा,,/ə.bʱi.ʋɑː.t̪ə/,अभि-वात,0
206461,30920,अभिवातम्,r,rp--------,,,,/ə.bʱi.ʋɑː.t̪əm/,अभि-वात॔म्,0
206462,,अभिवाता,n,n-----f--ā,,,,/ə.bʱi.ʋɑː.t̪ɑː/,अभि-वाता,0
206463,158963,अभिवाञ्छ्,v,v----a--1-,,,,/ə.bʱi.ʋɑːɲt͡ɕʰ/,अभि-वाञ्छ्,0
206464,30922,अभिवाञ्छित,n,n-----n--a,,,,/ə.bʱi.ʋɑːɲ.t͡ɕʰi.t̪ə/,अभि-वाञ्छित,0
206465,30921,अभिवाञ्छा,n,n-----f--ā,,,,/ə.bʱi.ʋɑːɲ.t͡ɕʰɑː/,अभि-वाञ्छा,0
206466,158964,अभिवाश्,v,v----d--4-,,,,/ə.bʱi.ʋɑːɕ/,अभि-वाश्,0
206467,,अभिवाशत्,a,ap----a--c,,,,/ə.bʱi.ʋɑː.ɕət̪/,अभि-वाशत्,0
206468,,अभिवी,v,v----d--4-,,,,/ə.bʱi.ʋiː/,अभि-वी,0
206469,,अभिवीज्,v,v----a--1- v----d--1- v----a--0-,,,,/ə.bʱi.ʋiːd͡ʑ/,अभि-वीज्,0
206470,,अभिवीक्ष्,v,v----a---- v----d----,,,,/ə.bʱi.ʋiːkʂ/,अभि-वीक्ष्,0
206471,,अभिवीक्षित,a,ap----a--a,,,,/ə.bʱi.ʋiːk.ʂi.t̪ə/,अभि-वीक्षित,0
206472,30944,अभिवीर,a,ap----a--a,,,,/ə.bʱi.ʋiː.ɹə/,अभि॔-वीर,0
206473,30943,अभिवीत,a,ap----a--a,,ap----f--ā=>ा,,/ə.bʱi.ʋiː.t̪ə/,अभि॔-वीत,0
206474,,अभिवृ,v,v----a--5- v----a--9- v----d--9-,,,,/ə.bʱi.ʋɹ̩/,अभि-वृ,0
206476,30954,अभिवृद्ध,a,ap----a--a,,,,/ə.bʱi.ˈʋɹ̩d̪.d̪ʰə/,अभि-वृद्ध,0
206477,30955,अभिवृद्धि,n,n-----f--i,,,,/ə.bʱi.ˈʋɹ̩d̪.d̪ʰi/,अभि-वृद्धि,0
206478,,अभिवृध्,v,v----d--1- v----a--1- v----a--0-,,,,/ə.bʱi.ʋɹ̩d̪ʰ/,अभि-वृध्,0
206479,,अभिवृह्,v,v----a--0-,,,,/ə.bʱi.ʋɹ̩ɦ/,अभि-वृह्,0
206480,159017,अभिवृत्,v,v----d--1-,,,,/ə.bʱi.ʋɹ̩t̪/,अभि-वृत्,0
206481,,अभिवृत,a,ap----a--a,,,,/ə.bʱi.ʋɹ̩.t̪ə/,अभि-वृत,0
206483,30950,अभिवृत्ति,n,n-----f--i,,,,/ə.bʱi.ˈʋɹ̩t̪.t̪i/,अभि॔-वृत्ति,0
206484,,अभिवृष्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ʋɹ̩ʂ/,अभि-वृष्,0
206485,,अभिवृष्ट,a,ap----a--a,,,,/ə.bʱi.ˈʋɹ̩ʂ.ʈə/,अभि॔-वृष्ट,0
206486,30960,अभिवृष्ट,n,n-----n--a,,,,/ə.bʱi.ˈʋɹ̩ʂ.ʈə/,अभि॔-वृष्ट,0
209631,61649,अहित,n,n-----m--a,,,,/ə.ɦi.t̪ə/,अ॔-हित,0
206487,,अभियज्,v,v----a--1- v----d--1-,,,,/ə.bʱi.jəd͡ʑ/,अभि-यज्,0
206488,22488,अभियष्टव्य,a,ap----a--a,,,,/ə.bʱi.ˈjəʂ.ˈʈəʋ.jə/,अभि-यष्टव्य,0
206489,30826,अभियोग,n,n-----m--a,,,,/ə.bʱi.joː.gə/,अभि-योग,0
206490,30827,अभियोगपत्त्र,n,n-----n--a,,,,/ə.bʱi.joː.gə.ˈpət̪.t̪ɹə/,अभि-योग-पत्त्र,0
206491,30828,अभियोगिन्,a,ap----a--n,,,,/ə.bʱi.joː.gin/,अभि-योगिन्,0
206492,30829,अभियोगिन्,n,n-----m--n,,,,/ə.bʱi.joː.gin/,अभि-योगिन्,0
206493,30830,अभियोग्य,a,ap----a--a,,,,/ə.bʱi.joːg.jə/,अभि-योग्य,0
206494,30831,अभियोजन,n,n-----n--a,,,,/ə.bʱi.joː.d͡ʑə.nə/,अभि-योजन,0
206495,,अभियोज्य,a,ap----a--a,,,,/ə.bʱi.joːd͡ʑ.jə/,अभि-योज्य,0
206496,,अभियोक्तव्य,a,ap----a--a,,,,/ə.bʱi.joːk.ˈt̪əʋ.jə/,अभि-योक्तव्य,0
206497,30825,अभियोक्तृ,n,n-----m--r,,,,/ə.bʱi.joːk.t̪ɹ̩/,अभि-योक्तृ,0
206498,30824,अभियोक्तृ,a,ap----a--r,,,,/ə.bʱi.joːk.t̪ɹ̩/,अभि-योक्तृ,0
206500,,अभियुध्,v,v----d--4- v----a--4- v----a--1-,,,,/ə.bʱi.jud̪ʰ/,अभि-युध्,0
206501,30820,अभियुग्वन्,a,ap----a--n,,,,/ə.bʱi.ˈjug.ʋən/,अभि-यु॔ग्वन्,0
206502,,अभियुज्,v,v----a--7- v----d--7-,,,,/ə.bʱi.jud͡ʑ/,अभि-युज्,0
206503,30821,अभियुज्,n,n-----f--c,,,,/ə.bʱi.jud͡ʑ/,अभि-यु॔ज्,0
206504,,अभियुज्यमान,a,ap----a--a,,,,/ə.bʱi.ˈjud͡ʑ.jə.mɑː.nə/,अभि-युज्यमान,0
206505,,अभियुक्त,n,n-----m--a,,,,/ə.bʱi.ˈjuk.t̪ə/,अभि-युक्त,0
206506,,अभियुक्त,a,ap----a--a,,,,/ə.bʱi.ˈjuk.t̪ə/,अभि-युक्त,0
