7,अयुताध्यापक,n,n-----m--a,,,,/ə.ju.t̪ɑːd̪ʰ.jɑː.pə.kə/,अयुताध्यापक,0
225876,6778,अण्डक,n,n-----m--a,,,,/əɳ.ɖə.kə/,अण्डक,0
225877,,अण्डकटाह,n,n-----m--a,,,,/əɳ.ɖə.kə.ʈɑː.ɦə/,अण्ड-कटाह,0
225878,6761,अण्डकोश,n,n-----m--a,,,,/əɳ.ɖə.koː.ɕə/,अण्ड-कोश,0
225879,6762,अण्डकोष,n,n-----m--a,,,,/əɳ.ɖə.koː.ʂə/,अण्ड-कोष,0
225880,6763,अण्डकोषक,n,n-----m--a,,,,/əɳ.ɖə.koː.ʂə.kə/,अण्ड-कोषक,0
225881,6760,अण्डकोटरपुष्पी,n,n-----f--ī,,,,/əɳ.ɖə.koː.ʈə.ɹə.ˈpuʂ.piː/,अण्ड-कोटर-पुष्पी,0
225882,,अण्डर,a,ap----a--a,,ap----f--ī=>ी,,/əɳ.ɖə.ɹə/,अण्डर,0
225884,6772,अण्डसू,n,n-----f--ū,,,,/əɳ.ɖə.suː/,अण्ड-सू,0
225885,6770,अण्डवर्धन,n,n-----n--a,,,,/əɳ.ɖə.ˈʋəɹ.d̪ʰə.nə/,अण्ड-वर्धन,0
225886,6771,अण्डवृद्धि,n,n-----f--i,,,,/əɳ.ɖə.ˈʋɹ̩d̪.d̪ʰi/,अण्ड-वृद्धि,0
225889,,अण्डुक,n,n-----m--a,,,,/əɳ.ɖu.kə/,अण्डुक,0
225890,6773,अण्डाकर्षण,n,n-----n--a,,,,/əɳ.ɖɑː.ˈkəɹ.ʂə.ɳə/,अण्डाकर्षण,0
225891,6775,अण्डाकार,n,n-----m--a,,,,/əɳ.ɖɑː.kɑː.ɹə/,अण्डाकार,0
225892,6774,अण्डाकार,a,ap----a--a,,,,/əɳ.ɖɑː.kɑː.ɹə/,अण्डाकार,0
225893,6777,अण्डाकृति,n,n-----f--i,,,,/əɳ.ɖɑː.kɹ̩.t̪i/,अण्डाकृति,0
225894,6776,अण्डाकृति,a,ap----a--i,,,,/əɳ.ɖɑː.kɹ̩.t̪i/,अण्डाकृति,0
225895,6780,अण्डालु,n,n-----m--u,,,,/əɳ.ɖɑː.lu/,अण्डालु,0
225896,6782,अण्डीर,n,n-----m--a,,,,/əɳ.ɖiː.ɹə/,अण्डीर,0
225897,157210,अण्ठ्,v,v----d--1-,,,,/ɳʈʰ/,अण्ठ्,0
225898,6757,अण्ठित,a,ap----a--a,,,,/əɳ.ʈʰi.t̪ə/,अण्ठित,0
225899,16,अऋणिन्,a,ap----a--n,,,,/əɹ̩.ɳin/,अ-ऋणिन्,0
225900,,अष्,v,v----a--1- v----d--1-,,,,/ʂ/,अष्,0
225901,60426,अषतर,a,ap----a--a,,,,/ə.ʂə.t̪ə.ɹə/,अ॔षतर,0
225902,,अषडक्षीण,a,ap----a--a,,,,/ə.ʂə.ˈɖək.ʂiː.ɳə/,अ-षडक्षीण,0
225905,60428,अषाढ,n,n-----m--a,,,,/ə.ʂɑː.ɖʰə/,अ॔-षाढ,0
225906,60427,अषाढ,a,ap----a--a,,,,/ə.ʂɑː.ɖʰə/,अ॔-षाढ,0
225907,60430,अषाढक,n,n-----m--a,,,,/ə.ʂɑː.ɖʰə.kə/,अषाढक,0
225908,60431,अषाढिन्,a,ap----a--n,,,,/ə.ʂɑː.ɖʰin/,अषाढिन्,0
225910,60429,अषाढा,n,n-----f--ā,,,,/ə.ʂɑː.ɖʰɑː/,अ॔-षाढा,0
225911,,अष्ट,a,ap----a--a,,,,/əʂ.ʈə/,अष्ट,0
225912,60446,अष्टचत्वारिंश,a,ap----a--a,,,,/əʂ.ʈə.ˈt͡ɕət̪.ʋɑː.ɹi.̃ɕə/,अष्ट-चत्वारिंश,0
225913,,अष्टदल,a,ap----a--a,,,,/əʂ.ʈə.d̪ə.lə/,अष्ट-दल,0
225914,60454,अष्टदल,n,n-----n--a,,,,/əʂ.ʈə.d̪ə.lə/,अष्ट-दल,0
225915,60452,अष्टदंष्ट्र,n,n-----m--a,,,,/əʂ.ʈə.ˈd̪ə̃ʂʈɹə/,अष्ट-दंष्ट्र,0
225916,60456,अष्टधा,r,rp--------,,,,/əʂ.ʈə.d̪ʰɑː/,अष्ट-धा॔,0
225917,60457,अष्टधातु,n,n-----m--u,,,,/əʂ.ʈə.d̪ʰɑː.t̪u/,अष्ट-धातु,0
225918,,अष्टधाविहित,a,ap----a--a,,,,/əʂ.ʈə.d̪ʰɑː.ʋi.ɦi.t̪ə/,अष्ट-धा॔-विहित॔,0
225919,,अष्टदिक्पाल,n,n-----m--a,,,,/əʂ.ʈə.ˈd̪ik.pɑː.lə/,अष्ट-दिक्-पाल,0
225920,60455,अष्टदिश्,n,n-----f--c,,,,/əʂ.ʈə.d̪iɕ/,अष्ट-दिश्,0
225921,60441,अष्टगव,n,n-----n--a,,,,/əʂ.ʈə.gə.ʋə/,अष्ट-गव,0
225922,60442,अष्टगव,a,ap----a--a,,,,/əʂ.ʈə.gə.ʋə/,अष्ट-गव,0
225923,60443,अष्टगुण,a,ap----a--a,,,,/əʂ.ʈə.gu.ɳə/,अष्ट-गुण,0
225924,60444,अष्टगुण,n,n-----n--a,,,,/əʂ.ʈə.gu.ɳə/,अष्ट-गुण,0
225925,,अष्टगुणाश्रय,a,ap----a--a,,,,/əʂʈəguɳɑːɕɹəjə/,अष्टगुणाश्रय,0
225926,,अष्टगृहीत,a,ap----a--a,,,,/əʂ.ʈə.gɹ̩.ɦiː.t̪ə/,अष्ट-गृहीत,0
225927,60553,अष्टक,n,n-----m--a,,,,/əʂ.ʈə.kə/,अष्टक,0
225928,60555,अष्टक,n,n-----n--a,,,n-----f--ā=अष्टकआ n-----f--ā=अष्टकइका,/əʂ.ʈə.kə/,अष्टक,0
225930,,अष्टकपाल,a,ap----a--a,,,,/əʂ.ʈə.kə.pɑː.lə/,अष्ट-कपाल,0
225931,,अष्टकर्मपरिभ्रष्ट,n,n-----m--a,,,,/əʂ.ʈə.ˈkəɹ.mə.pə.ˈɹibʱ.ˈɹəʂ.ʈə/,अष्ट-कर्म-परिभ्रष्ट,0
225932,60437,अष्टकर्ण,n,n-----m--a,,,,/əʂ.ʈə.ˈkəɹ.ɳə/,अष्ट-कर्ण,0
225933,60433,अष्टकर्ण,a,ap----a--a,,,,/əʂ.ʈə.ˈkəɹ.ɳə/,अष्ट-कर्ण,0
225934,60434,अष्टकर्णी,n,n-----f--ī,,,,/əʂ.ʈə.ˈkəɹ.ɳiː/,अष्ट-कर्णी॔,0
225935,60440,अष्टखण्ड,n,n-----m--a,,,,/əʂ.ʈə.ˈkʰəɳ.ɖə/,अष्ट-खण्ड,0
225936,60557,अष्टकिन्,a,ap----a--n,,,,/əʂ.ʈə.kin/,अष्टकिन्,0
225937,60439,अष्टकोण,n,n-----m--a,,,,/əʂ.ʈə.koː.ɳə/,अष्ट-कोण,0
225938,60558,अष्टक्य,a,ap----a--a,,,,/əʂ.ˈʈək.jə/,अष्टक्य,0
225939,,अष्टक्या,n,n-----f--ā,,,,/əʂ.ˈʈək.jɑː/,अष्टक्या,0
225941,60554,अष्टका,n,n-----f--ā,,,,/əʂ.ʈə.kɑː/,अष्टका,0
225942,,अष्टकाश्राद्ध,n,n-----n--a,,,,/əʂʈəkɑːɕɹɑːd̪d̪ʰə/,अष्टका-श्राद्ध,0
225943,60556,अष्टकाङ्ग,n,n-----n--a,,,,/əʂ.ʈə.kɑːŋ.gə/,अष्टकाङ्ग,0
225944,60438,अष्टकृत्वस्,r,rp--------,,,,/əʂ.ʈə.ˈkɹ̩t̪.ʋəs/,अष्ट-कृत्वस्,0
225945,,अष्टलोह,n,n-----n--a,,,,/əʂ.ʈə.loː.ɦə/,अष्ट-लोह,0
225946,60560,अष्टम,n,n-----m--a,,,,/əʂ.ʈə.mə/,अष्टम॔,0
225947,60559,अष्टम,a,ap----a--a,,ap----f--ī=>ी,,/əʂ.ʈə.mə/,अष्टम॔,0
225949,,अष्टमदेश,n,n-----m--a,,,,/əʂ.ʈə.mə.d̪eː.ɕə/,अष्टम-देश,0
225950,60563,अष्टमक,a,ap----a--a,,,,/əʂ.ʈə.mə.kə/,अष्टमक,0
225951,60562,अष्टमकालिक,a,ap----a--a,,,,/əʂ.ʈə.mə.kɑː.li.kə/,अष्टम॔-कालिक,0
225952,60475,अष्टमङ्गल,n,n-----m--a,,,,/əʂ.ʈə.məŋ.gə.lə/,अष्ट-मङ्गल,0
225953,60474,अष्टमङ्गल,n,n-----n--a,,,,/əʂ.ʈə.məŋ.gə.lə/,अष्ट-मङ्गल,0
225954,60564,अष्टमिका,n,n-----f--ā,,,,/əʂ.ʈə.mi.kɑː/,अष्टमिका,0
225955,60476,अष्टमान,n,n-----n--a,,,,/əʂ.ʈə.mɑː.nə/,अष्ट-मान,0
225956,60561,अष्टमी,n,n-----f--ī,,,,/əʂ.ʈə.miː/,अष्टमी॔,0
225957,60479,अष्टमूली,n,n-----f--ī,,,,/əʂ.ʈə.muː.liː/,अष्ट-मूली,0
225958,60477,अष्टमूर्ति,n,n-----m--i,,,,/əʂ.ʈə.muːɹ.t̪i/,अष्ट-मूर्ति,0
225959,60478,अष्टमूर्तिधर,n,n-----m--a,,,,/əʂ.ʈə.muːɹ.t̪i.d̪ʰə.ɹə/,अष्ट-मूर्ति-धर,0
225960,60458,अष्टनवत,a,ap----a--a,,,,/əʂ.ʈə.nə.ʋə.t̪ə/,अष्ट-नवत,0
225961,,अष्टनवतितम,a,ap----a--a,,,,/əʂ.ʈə.nə.ʋə.t̪i.t̪ə.mə/,अष्ट-नवतितम,0
225962,60466,अष्टपद्,n,n-----m--c,,,,/əʂ.ʈə.pəd̪/,अष्ट-पद्,0
225963,,अष्टपद,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈə.pə.d̪ə/,अष्ट-पद,0
225964,60468,अष्टपदिका,n,n-----f--ā,,,,/əʂ.ʈə.pə.d̪i.kɑː/,अष्ट-पदिका,0
225965,,अष्टपति,a,ap----a--i,,ap----f--ī=>पत्नी,,/əʂ.ʈə.pə.t̪i/,अष्ट-पति,0
225966,,अष्टपत्त्र,a,ap----a--a,,,,/əʂ.ʈə.ˈpət̪.t̪ɹə/,अष्ट-पत्त्र,0
225967,60461,अष्टपञ्चाश,a,ap----a--a,,,,/əʂ.ʈə.pəɲ.t͡ɕɑː.ɕə/,अष्ट-पञ्चाश,0
225968,,अष्टपञ्चाशत्तम,a,ap----a--a,,,,/əʂ.ʈə.pəɲ.t͡ɕɑː.ˈɕət̪.t̪ə.mə/,अष्ट-पञ्चाशत्तम,0
225969,60472,अष्टपुरुष,a,ap----a--a,,,,/əʂ.ʈə.pu.ɹu.ʂə/,अष्ट-पुरुष,0
225970,60471,अष्टपुत्र,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈə.ˈput̪.ɹə/,अष्ट-पुत्र,0
225971,60473,अष्टपुष्पिका,n,n-----f--ā,,,,/əʂ.ʈə.ˈpuʂ.pi.kɑː/,अष्ट-पुष्पिका,0
225972,60470,अष्टपाद,n,n-----m--a,,,,/əʂ.ʈə.pɑː.d̪ə/,अष्ट-पाद,0
225974,60469,अष्टपाद,a,ap----a--a,,,,/əʂ.ʈə.pɑː.d̪ə/,अष्ट-पाद,0
226138,153677,बबर,n,n-----m--a,,,,/bə.bə.ɹə/,बबर॔,0
225975,,अष्टरसाश्रय,a,ap----a--a,,,,/əʂʈəɹəsɑːɕɹəjə/,अष्ट-रसाश्रय,0
225976,60481,अष्टरत्न,n,n-----n--a,,,,/əʂ.ʈə.ˈɹət̪.nə/,अष्ट-रत्न,0
225977,,अष्टरत्नि,n,n-----m--i,,,,/əʂ.ʈə.ˈɹət̪.ni/,अष्ट-रत्नि,0
225978,60483,अष्टर्च,n,n-----m--a,,,,/əʂ.ˈʈəɹ.t͡ɕə/,अष्ट-र्च॔,0
225979,60499,अष्टसप्ततितम,a,ap----a--a,,,,/əʂ.ʈə.ˈsəp.t̪ə.t̪i.t̪ə.mə/,अष्ट-सप्ततितम,0
225980,60501,अष्टस्तना,n,n-----f--ā,,,,/əʂ.ˈʈəs.t̪ə.nɑː/,अष्ट-स्तना॔,0
225981,60500,अष्टसाहस्रक,a,ap----a--a,,ap----f--ā=>िका,,/əʂ.ʈə.sɑː.ˈɦəs.ɹə.kə/,अष्ट-साहस्रक,0
225982,60448,अष्टतय,n,n-----n--a,,,,/əʂ.ʈə.t̪ə.jə/,अष्ट-तय,0
225983,60449,अष्टत्रिंश,a,ap----a--a,,,,/əʂ.ˈʈət̪.ɹi.̃ɕə/,अष्ट-त्रिंश,0
225984,60450,अष्टत्रिंशत्,n,n-----f--c,,,,/əʂ.ˈʈət̪.ɹi.̃ɕət̪/,अष्ट-त्रिंशत्,0
225985,,अष्टत्व,n,n-----n--a,,,,/əʂ.ˈʈət̪.ʋə/,अष्ट-त्व,0
225986,60486,अष्टवर्ग,n,n-----m--a,,,,/əʂ.ʈə.ˈʋəɹ.gə/,अष्ट-वर्ग,0
225987,60485,अष्टवर्ग,a,ap----a--a,,,,/əʂ.ʈə.ˈʋəɹ.gə/,अष्ट-वर्ग,0
225988,,अष्टवर्ष,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈə.ˈʋəɹ.ʂə/,अष्ट-वर्ष,0
225989,60489,अष्टविध,a,ap----a--a,,,,/əʂ.ʈə.ʋi.d̪ʰə/,अष्ट-विध,0
225990,,अष्टविकल्प,a,ap----a--a,,,,/əʂ.ʈə.ʋi.ˈkəl.pə/,अष्ट-विकल्प,0
225991,,अष्टवार्षिक,a,ap----a--a,,ap----f--ī=>ी,,/əʂ.ʈə.ʋɑːɹ.ʂi.kə/,अष्ट-वार्षिक,0
225992,,अष्टवृष,a,ap----a--a,,,,/əʂ.ʈə.ʋɹ̩.ʂə/,अष्ट-वृष॔,0
225993,60480,अष्टयोनि,a,ap----a--i,,ap----f--ī=>ी,,/əʂ.ʈə.joː.ni/,अष्ट-योनि,0
225994,60491,अष्टशत,n,n-----n--a,,,,/əʂ.ʈə.ɕə.t̪ə/,अष्ट-शत,0
225995,60493,अष्टशतक,n,n-----n--a,,,,/əʂ.ʈə.ɕə.t̪ə.kə/,अष्ट-शतक,0
225996,,अष्टशतसाहस्र,a,ap----a--a,,,,/əʂ.ʈə.ɕə.t̪ə.sɑː.ˈɦəs.ɹə/,अष्ट-शत-साहस्र,0
225997,60492,अष्टशती,n,n-----f--ī,,,,/əʂ.ʈə.ɕə.t̪iː/,अष्ट-शती,0
225998,60495,अष्टश्रवस्,n,n-----m-sa,,,,/əʂʈəɕɹəʋəs/,अष्ट-श्रवस्,0
225999,60494,अष्टश्रवण,n,n-----m--a,,,,/əʂʈəɕɹəʋəɳə/,अष्ट-श्रवण,0
226000,,अष्टषष्ट,a,ap----a--a,,,,/əʂ.ʈə.ˈʂəʂ.ʈə/,अष्ट-षष्ट,0
226001,,अष्टषष्टितम,a,ap----a--a,,,,/əʂ.ʈə.ˈʂəʂ.ʈi.t̪ə.mə/,अष्ट-षष्टितम,0
226002,60570,अष्ठि,n,n-----f--i,,,,/əʂ.ʈʰi/,अष्ठि,0
226003,,अष्ठील,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=अष्ठील",/əʂ.ʈʰiː.lə/,अष्ठील,0
226004,60573,अष्ठीलिका,n,n-----f--ā,,,,/əʂ.ʈʰiː.li.kɑː/,अष्ठीलिका,0
226005,60572,अष्ठीला,n,n-----f--ā,,,,/əʂ.ʈʰiː.lɑː/,अष्ठीला,0
226006,,अष्ठीवद्दघ्न,a,ap----a--a,,,,/əʂ.ʈʰiː.ˈʋəd̪.ˈd̪əgʰ.nə/,अष्ठी-वद्-दघ्न॔,0
226007,,अष्ठीवत्,n,n-----m--c,,,,/əʂ.ʈʰiː.ʋət̪/,अष्ठी-व॔त्,0
226008,60569,अष्टि,n,n-----f--i,,,,/əʂ.ʈi/,अष्टि,0
226011,,अष्टिक,a,ap----a--a,,,,/əʂ.ʈi.kə/,अष्टिक,0
226012,60566,अष्टिन्,a,ap----a--n,,,,/əʂ.ʈin/,अष्टिन्,0
226013,,अष्टोत्तर,a,ap----a--a,,,,/əʂ.ʈoːt̪.t̪ə.ɹə/,अष्-टोत्तर,0
226014,60574,अष्ट्रा,n,n-----f--ā,,,,/əʂʈɹɑː/,अ॔ष्ट्रा,0
226015,60575,अष्ट्राविन्,a,ap----a--n,,,,/əʂʈɹɑː.ʋin/,अ॔ष्ट्रा-विन्,0
226016,60517,अष्टाभुजा,n,n-----f--ā,,,,/əʂ.ʈɑː.bʱu.d͡ʑɑː/,अष्टा-भुजा,0
226017,60506,अष्टाचक्र,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈɑː.ˈt͡ɕək.ɹə/,अष्टा-चक्र,0
226018,60507,अष्टाचत्वारिंश,a,ap----a--a,,,,/əʂ.ʈɑː.ˈt͡ɕət̪.ʋɑː.ɹi.̃ɕə/,अष्टा-चत्वारिंश॔,0
226019,,अष्टाचत्वारिंशदक्षर,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈɑː.ˈt͡ɕət̪.ʋɑː.ɹi.̃ɕə.ˈd̪ək.ʂə.ɹə/,अष्टा॔-चत्वारिंशद्-अक्षर,0
226020,,अष्टाचत्वारिंशदिष्टक,a,ap----a--a,,,,/əʂ.ʈɑː.ˈt͡ɕət̪.ʋɑː.ɹi.̃ɕə.ˈd̪iʂ.ʈə.kə/,अष्टा॔-चत्वारिंशद्-इष्टक,0
226021,60508,अष्टाचत्वारिंशक,a,ap----a--a,,,,/əʂ.ʈɑː.ˈt͡ɕət̪.ʋɑː.ɹi.̃ɕə.kə/,अष्टा-चत्वारिंशक,0
226022,60510,अष्टाचत्वारिंशिन्,a,ap----a--n,,,,/əʂ.ʈɑː.ˈt͡ɕət̪.ʋɑː.ɹi.̃ɕin/,अष्टा-चत्वारिंशिन्,0
226023,60515,अष्टादश,a,ap----a--a,,,,/əʂ.ʈɑː.d̪ə.ɕə/,अष्टा-दश॔,0
226024,172360,अष्टादशधा,r,rp--------,,,,/əʂ.ʈɑː.d̪ə.ɕə.d̪ʰɑː/,अष्टा॔-दश-धा,0
226025,60519,अष्टादशम,a,ap----a--a,,,,/əʂ.ʈɑː.d̪ə.ɕə.mə/,अष्टा-दशम,0
226026,221041,अष्टादशवक्र,n,n-----m--a,,,,/əʂ.ʈɑː.d̪ə.ɕə.ˈʋək.ɹə/,अष्टा-दश-वक्र,0
226027,221042,अष्टादशवक्रिका,n,n-----f--ā,,,,/əʂ.ʈɑː.d̪ə.ɕə.ˈʋək.ɹi.kɑː/,अष्टा-दश-वक्रिका,0
226028,60514,अष्टादंष्ट्र,a,ap----a--a,,,,/əʂ.ʈɑː.ˈd̪ə̃ʂʈɹə/,अष्टा-दंष्ट्र,0
226029,,अष्टाध्यायी,n,n-----f--ī,,,,/əʂ.ʈɑːd̪ʰ.jɑː.jiː/,अष्टाध्यायी,0
226030,60520,अष्टादिश्,n,n-----f--c,,,,/əʂ.ʈɑː.d̪iɕ/,अष्टा-दिश्,0
226031,60504,अष्टागव,a,ap----a--a,,,,/əʂ.ʈɑː.gə.ʋə/,अष्टा-गव,0
226032,60505,अष्टागृहीत,a,ap----a--a,,,,/əʂ.ʈɑː.gɹ̩.ɦiː.t̪ə/,अष्टा-गृहीत॔,0
226033,60551,अष्टाह,a,ap----a--a,,,,/əʂ.ʈɑː.ɦə/,अष्टाह,0
226034,60503,अष्टाकपाल,a,ap----a--a,,,,/əʂ.ʈɑː.kə.pɑː.lə/,अष्टा-कपाल,0
226035,,अष्टाक्षर,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈɑːk.ʂə.ɹə/,अष्टाक्षर,0
226036,60543,अष्टाक्षर,n,n-----m--a,,,,/əʂ.ʈɑːk.ʂə.ɹə/,अष्टाक्षर,0
226037,60524,अष्टापद्,a,ap----a--c,,ap----f--ī=>पदी,,/əʂ.ʈɑː.pəd̪/,अष्टा॔-पद्,0
226038,60525,अष्टापद,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=अष्टापद",/əʂ.ʈɑː.pə.d̪ə/,अष्टा-पद,0
226041,60527,अष्टापदा,n,n-----f--ā,,,,/əʂ.ʈɑː.pə.d̪ɑː/,अष्टा-पदा,0
226042,60522,अष्टापक्ष,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈɑː.ˈpək.ʂə/,अष्टा-पक्ष,0
226043,60528,अष्टापर्ण,a,ap----a--a,,,,/əʂ.ʈɑː.ˈpəɹ.ɳə/,अष्टा-पर्ण,0
226044,60529,अष्टापाद्य,a,ap----a--a,,,,/əʂ.ʈɑː.pɑːd̪.jə/,अष्टा-पाद्य,0
226045,,अष्टार,a,ap----a--a,,,,/əʂ.ʈɑː.ɹə/,अष्टार,0
226046,,अष्टारचक्रवत्,a,ap----a--c,,,,/əʂ.ʈɑː.ɹə.ˈt͡ɕək.ɹə.ʋət̪/,अष्टार-चक्र-वत्,0
226047,60532,अष्टारथ,n,n-----m--a,,,,/əʂ.ʈɑː.ɹə.t̪ʰə/,अष्टा-रथ,0
226048,,अष्टारत्नि,a,ap----a--i,,,,/əʂ.ʈɑː.ˈɹət̪.ni/,अष्-टारत्नि,0
226049,60518,अष्टार्च,n,n-----n--a,,,,/əʂ.ʈɑːɹ.t͡ɕə/,अष्टा-र्च॔,0
226050,,अष्टार्ध,a,ap----a--a,,,,/əʂ.ʈɑːɹ.d̪ʰə/,अष्-टार्ध,0
226051,,अष्टास्रि,a,ap----a--i,,,,/əʂ.ʈɑːs.ɹi/,अष्टास्रि,0
226052,,अष्टास्तना,n,n-----f--ā,,,,/əʂ.ʈɑːs.t̪ə.nɑː/,अष्टा-स्तना,0
226053,60511,अष्टातय,n,n-----n--a,,,,/əʂ.ʈɑː.t̪ə.jə/,अष्टा-तय,0
226054,60512,अष्टात्रिंश,a,ap----a--a,,,,/əʂ.ʈɑːt̪.ɹi.̃ɕə/,अष्टा-त्रिंश॔,0
226055,60533,अष्टावक्र,n,n-----m--a,,,,/əʂ.ʈɑː.ˈʋək.ɹə/,अष्टा-वक्र,0
226056,60534,अष्टावन्धुर,a,ap----a--a,,,,/əʂ.ʈɑː.ʋən.d̪ʰu.ɹə/,अष्टा-वन्धुर,0
226057,60535,अष्टाविंश,a,ap----a--a,,,,/əʂ.ʈɑː.ʋi.̃ɕə/,अष्टा-विंश॔,0
226058,60536,अष्टाविंशति,n,n-----f--i,,,,/əʂ.ʈɑː.ʋi.̃ɕə.t̪i/,अष्टा॔-विंशति,0
226059,,अष्टाविंशतिधा,r,rp--------,,,,/əʂ.ʈɑː.ʋi.̃ɕə.t̪i.d̪ʰɑː/,अष्टा॔-विंशति-धा,0
226060,,अष्टाविंशतिशत,n,n-----n--a,,,,/əʂ.ʈɑː.ʋi.̃ɕə.t̪i.ɕə.t̪ə/,अष्टा॔-विंशति-शत,0
226061,60531,अष्टायोग,n,n-----m--a,,,,/əʂ.ʈɑː.joː.gə/,अष्टा-योग॔,0
226062,60538,अष्टाशफ,a,ap----a--a,,,,/əʂ.ʈɑː.ɕə.pʰə/,अष्टा-शफ,0
226063,60537,अष्टाशत,n,n-----n--a,,,,/əʂ.ʈɑː.ɕə.t̪ə/,अष्टा-शत,0
226064,60549,अष्टाश्रि,a,ap----a--i,,,,/əʂʈɑːɕɹi/,अष्टाश्रि,0
226065,,अष्टाश्वसमाधि,n,n-----m--i,,,,/əʂʈɑːɕʋəsəmɑːd̪ʰi/,अष्-टाश्वसमाधि,0
226066,,अष्टाशीतिशत,n,n-----n--a,,,,/əʂ.ʈɑː.ɕiː.t̪i.ɕə.t̪ə/,अष्टाशीति-शत,0
226067,60544,अष्टाङ्ग,a,ap----a--a,,ap----f--ā=>ा,,/əʂ.ʈɑːŋ.gə/,अष्टाङ्ग,0
226068,166219,अष्टाङ्गहृदय,n,n-----n--a,,,,/əʂ.ʈɑːŋ.gə.ɦɹ̩.d̪ə.jə/,अष्टाङ्ग-हृदय,0
226069,,अष्टाङ्गमार्गदेशिक,n,n-----m--a,,,,/əʂ.ʈɑːŋ.gə.mɑːɹ.gə.d̪eː.ɕi.kə/,अष्टाङ्ग-मार्गदेशिक,0
226070,,अष्टाङ्गनय,n,n-----m--a,,,,/əʂ.ʈɑːŋ.gə.nə.jə/,अष्टाङ्ग-नय,0
226071,,अष्टाङ्गप्रणिपात,n,n-----m--a,,,,/əʂ.ʈɑːŋ.ˈgəp.ɹə.ɳi.pɑː.t̪ə/,अष्टाङ्ग-प्रणिपात,0
